Система автоматизации,AS
Абонент,ГПА-23
Ретросистема,Архив останова
Дата,05.10.24
Время,03:54:57
Длительность архива (сек),3600.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора ГГ (1), об/мин","Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Перепад давления  на конфузоре,  DРКонф, кПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Помпажный запас, %","Расчетная степень сжатия Км,"
242.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
243.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
244.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,1.9622,,,
245.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,1.9622,,,
246.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
247.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
248.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,1.9622,,,
249.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,1.9622,,,
250.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,1.9622,,,
251.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,1.9622,,,
252.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
253.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
254.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
255.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
256.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
257.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
258.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
259.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
260.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
261.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
262.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
263.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
264.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
265.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
266.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
267.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,1.9622,,,
268.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,1.9622,,,
269.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,1.9622,,,
270.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
271.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
272.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
273.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
274.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,1.9622,,,
275.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,1.9622,,,
276.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
277.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
278.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
279.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
280.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
281.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
282.62,,,,,0.0000,,,,2.9930,1.9893,1.9622,1.9622,,,
283.62,,,,,0.0000,,,,2.9930,1.9893,1.9622,1.9622,,,
284.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,1.9622,,,
285.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,1.9622,,,
286.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,1.9622,,,
287.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,1.9622,,,
288.62,,,,,0.0000,,,,3.9967,1.9893,3.9605,1.9622,,,
289.62,,,,,0.0000,,,,3.9967,1.9893,3.9605,1.9622,,,
290.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,1.9622,,,
291.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,1.9622,,,
292.62,,,,,0.0000,,,,1.9893,1.9893,2.9839,1.9622,,,
293.62,,,,,0.0000,,,,1.9893,1.9893,2.9839,1.9622,,,
294.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
295.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
296.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,2.9659,,,
297.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,2.9659,,,
298.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
299.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,1.9622,,,
300.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,1.9622,,,
301.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,1.9622,,,
302.62,,,,,0.0000,,,,3.9876,1.9893,2.9839,2.9659,,,
303.62,,,,,0.0000,,,,3.9876,1.9893,2.9839,2.9659,,,
304.62,,,,,0.0000,,,,3.9876,1.9893,2.9839,1.9622,,,
305.62,,,,,0.0000,,,,3.9876,1.9893,2.9839,1.9622,,,
306.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9568,,,
307.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9568,,,
308.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,2.9568,,,
309.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,2.9568,,,
310.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,2.9568,,,
311.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,2.9568,,,
312.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,1.9622,,,
313.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,1.9622,,,
314.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
315.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
316.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,2.9659,,,
317.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,2.9659,,,
318.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9659,,,
319.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9659,,,
320.62,,,,,0.0000,,,,3.9876,1.9893,3.9605,2.9659,,,
321.62,,,,,0.0000,,,,3.9876,1.9893,3.9605,2.9659,,,
322.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
323.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9659,,,
324.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,2.9659,,,
325.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,2.9659,,,
326.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
327.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
328.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,2.9659,,,
329.62,,,,,0.0000,,,,3.9967,1.9893,2.9839,2.9659,,,
330.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
331.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
332.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,2.9659,,,
333.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,2.9659,,,
334.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,1.9622,,,
335.62,,,,,0.0000,,,,3.0020,1.9893,2.9659,1.9622,,,
336.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9568,,,
337.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9568,,,
338.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9568,,,
339.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9568,,,
340.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9568,,,
341.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,2.9568,,,
342.62,,,,,0.0000,,,,3.9876,1.9893,3.9605,2.9568,,,
343.62,,,,,0.0000,,,,3.9876,1.9893,3.9605,2.9568,,,
344.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9568,,,
345.62,,,,,0.0000,,,,3.9876,1.9893,1.9712,2.9568,,,
346.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9568,,,
347.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9568,,,
348.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9568,,,
349.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9568,,,
350.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,2.9568,,,
351.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,2.9568,,,
352.62,,,,,0.0000,,,,3.9967,2.9839,3.9786,2.9568,,,
353.62,,,,,0.0000,,,,3.9967,2.9839,3.9515,2.9568,,,
354.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,2.9568,,,
355.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,2.9568,,,
356.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9568,,,
357.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9568,,,
358.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,2.9568,,,
359.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,2.9568,,,
360.62,,,,,0.0000,,,,3.9967,1.9893,1.9622,2.9568,,,
361.62,,,,,0.0000,,,,3.9967,1.9893,1.9622,2.9568,,,
362.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,3.9605,,,
363.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,3.9605,,,
364.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
365.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
366.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
367.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
368.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
369.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
370.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
371.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
372.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
373.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
374.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
375.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
376.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
377.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
378.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
379.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,1.9622,,,
380.62,,,,,0.0000,,,,3.9967,1.9893,3.9605,3.9605,,,
381.62,,,,,0.0000,,,,3.9967,1.9893,3.9605,3.9605,,,
382.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,3.9605,,,
383.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,3.9605,,,
384.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,3.9605,,,
385.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,3.9605,,,
386.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
387.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
388.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,3.9605,,,
389.62,,,,,0.0000,,,,3.9876,1.9893,2.9659,3.9605,,,
390.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,3.9605,,,
391.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,3.9605,,,
392.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,3.9605,,,
393.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,3.9605,,,
394.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
395.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
396.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,3.9605,,,
397.62,,,,,0.0000,,,,1.9983,1.9893,2.9659,3.9605,,,
398.62,,,,,0.0000,,,,1.9983,1.9893,1.9712,3.9605,,,
399.62,,,,,0.0000,,,,1.9983,1.9893,1.9712,3.9605,,,
400.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
401.62,,,,,0.0000,,,,3.9967,1.9893,1.9712,2.9659,,,
402.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,1.9712,,,
403.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,1.9712,,,
404.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9568,,,
405.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9568,,,
406.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,2.9568,,,
407.62,,,,,0.0000,,,,3.9967,1.9893,2.9659,2.9568,,,
408.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,3.9786,,,
409.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,3.9786,,,
410.62,,,,,0.0000,,,,3.9876,1.9893,2.9839,1.9622,,,
411.62,,,,,0.0000,,,,3.9876,1.9893,2.9839,1.9622,,,
412.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
413.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,2.9659,,,
414.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,1.9622,,,
415.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,1.9622,,,
416.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,3.9605,,,
417.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,3.9605,,,
418.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,2.9659,,,
419.62,,,,,0.0000,,,,2.9930,1.9893,2.9839,2.9659,,,
420.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,3.9786,,,
421.62,,,,,0.0000,,,,2.9930,1.9893,1.9712,3.9786,,,
422.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
423.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
424.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
425.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
426.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
427.62,,,,,0.0000,,,,2.9930,1.9893,3.9605,2.9659,,,
428.62,,,,,0.0000,,,,2.9930,1.9893,2.9659,3.9605,,,
429.62,,,,,,,,,2.9930,1.9893,2.9659,3.9605,,,
430.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
431.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
432.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
433.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
434.62,,,,,,,,,2.9930,0.9766,1.9712,2.9659,,,
435.62,,,,,,,,,2.9930,0.9766,1.9712,2.9659,,,
436.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
437.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
438.62,,,,,,,,,3.9967,1.9893,2.9659,3.9605,,,
439.62,,,,,,,,,3.9967,1.9893,2.9659,3.9605,,,
440.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
441.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
442.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
443.62,,,,,,,,,2.9930,1.9893,2.9659,1.9622,,,
444.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
445.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
446.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
447.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
448.62,,,,,,,,,2.9930,1.9893,3.9605,2.9659,,,
449.62,,,,,,,,,2.9930,1.9893,3.9605,2.9659,,,
450.62,,,,,,,,,1.9983,1.9893,1.9712,3.9605,,,
451.62,,,,,,,,,1.9983,1.9893,1.9712,3.9605,,,
452.62,,,,,,,,,1.9983,1.9893,2.9659,2.9659,,,
453.62,,,,,,,,,1.9983,1.9893,2.9659,2.9659,,,
454.62,,,,,,,,,1.9983,1.9893,2.9659,2.9659,,,
455.62,,,,,,,,,1.9983,1.9893,2.9659,2.9659,,,
456.62,,,,,,,,,1.9983,2.9839,2.9659,3.9605,,,
457.62,,,,,,,,,1.9983,2.9839,2.9659,3.9605,,,
458.62,,,,,,,,,3.9876,1.9893,2.9659,3.9605,,,
459.62,,,,,,,,,3.9876,1.9893,2.9659,3.9605,,,
460.62,,,,,,,,,2.9930,1.9893,1.9712,3.9605,,,
461.62,,,,,,,,,2.9930,1.9893,1.9712,3.9605,,,
462.62,,,,,,,,,3.9967,1.9893,1.9712,2.9659,,,
463.62,,,,,,,,,3.9967,1.9893,1.9712,2.9659,,,
464.62,,,,,,,,,1.9983,1.9893,2.9839,2.9659,,,
465.62,,,,,,,,,1.9983,1.9893,2.9839,2.9659,,,
466.62,,,,,,,,,2.9930,1.9893,3.9605,2.9659,,,
467.62,,,,,,,,,2.9930,1.9893,3.9605,2.9659,,,
468.62,,,,,,,,,1.9893,1.9893,2.9659,2.9659,,,
469.62,,,,,,,,,1.9893,1.9893,2.9659,2.9659,,,
470.62,,,,,,,,,2.9930,1.9893,1.9712,1.9622,,,
471.62,,,,,,,,,2.9930,1.9893,1.9712,1.9622,,,
472.62,,,,,,,,,1.9983,1.9893,2.9659,3.9605,,,
473.62,,,,,,,,,1.9983,1.9893,2.9659,3.9605,,,
474.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
475.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
476.62,,,,,,,,,2.9930,1.9893,2.9659,3.9605,,,
477.62,,,,,,,,,2.9930,1.9893,2.9659,3.9605,,,
478.62,,,,,,,,,1.9983,1.9893,2.9659,2.9659,,,
479.62,,,,,,,,,1.9983,1.9893,2.9659,2.9659,,,
480.62,,,,,,,,,2.9930,1.9893,1.9712,3.9605,,,
481.62,,,,,,,,,2.9930,1.9893,1.9712,3.9605,,,
482.62,,,,,,,,,2.9930,1.9893,3.9605,1.9622,,,
483.62,,,,,,,,,2.9930,1.9893,3.9605,1.9622,,,
484.62,,,,,,,,,2.9930,1.9893,2.9659,3.9605,,,
485.62,,,,,,,,,2.9930,1.9893,2.9659,3.9605,,,
486.62,,,,,,,,,2.9930,1.9893,2.9659,1.9712,,,
487.62,,,,,,,,,2.9930,1.9893,2.9659,1.9712,,,
488.62,,,,,,,,,2.9930,3.9786,3.9605,3.9515,,,
489.62,,,,,,,,,2.9930,3.9786,3.9605,3.9786,,,
490.62,,,,,,,,,2.9930,3.0020,2.9659,3.9786,,,
491.62,,,,,,,,,2.9930,3.0020,2.9659,3.9786,,,
492.62,,,,,,,,,1.9983,3.0020,2.9659,2.9659,,,
493.62,,,,,,,,,1.9983,3.0020,2.9659,2.9659,,,
494.62,,,,,,,,,1.9983,2.9659,2.9659,3.9605,,,
495.62,,,,,,,,,1.9983,2.9659,2.9659,3.9605,,,
496.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
497.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
498.62,,,,,,,,,2.9930,1.9893,3.9605,2.9659,,,
499.62,,,,,,,,,2.9930,1.9893,3.9605,2.9659,,,
500.62,,,,,,,,,2.9930,1.9893,2.9839,3.9786,,,
501.62,,,,,,,,,2.9930,1.9893,2.9839,3.9786,,,
502.62,,,,,,,,,2.9930,2.9839,2.9839,2.9659,,,
503.62,,,,,,,,,2.9930,2.9839,2.9839,2.9659,,,
504.62,,,,,,,,,1.9983,2.9839,2.9839,3.9605,,,
505.62,,,,,,,,,1.9983,2.9839,2.9839,3.9605,,,
506.62,,,,,,,,,1.9983,1.9893,3.9786,2.9659,,,
507.62,,,,,,,,,1.9983,1.9893,3.9786,2.9659,,,
508.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
509.62,,,,,,,,,2.9930,1.9893,2.9659,2.9659,,,
510.62,,,,,,,,,2.0164,1.9893,2.9659,2.9659,,,
511.62,,,,,,,,,2.0164,1.9893,2.9659,2.9659,,,
512.62,,,,,,,,,2.9930,2.9839,2.9659,2.9659,,,
513.62,,,,,,,,,2.9930,2.9839,2.9659,2.9659,,,
514.62,,,,,,,,,1.9983,1.9712,2.9659,2.9659,,,
515.62,,,,,,,,,1.9983,1.9712,2.9659,2.9659,,,
516.62,,,,,,,,,2.9930,2.9839,2.9659,3.9605,,,
517.62,,,,,,,,,2.9930,2.9839,2.9659,3.9605,,,
518.62,,,,,,,,,1.9983,1.9893,2.9659,1.9622,,,
519.62,,,,,,,,,1.9983,1.9893,2.9659,1.9622,,,
520.62,,,,,,,,,2.9930,2.9839,1.9712,2.9659,,,
521.62,,,,,,,,,2.9930,2.9839,1.9712,2.9659,,,
522.62,,,,,,,,,1.9983,1.9712,1.9712,2.9659,,,
523.62,,,,,,,,,1.9983,1.9712,1.9712,2.9659,,,
524.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
525.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
526.62,,,,,,,,,2.9930,2.9839,1.9712,2.9659,,,
527.62,,,,,,,,,2.9930,2.9839,1.9712,2.9659,,,
528.62,,,,,,,,,2.9930,2.9839,2.9659,1.9622,,,
529.62,,,,,,,,,2.9930,2.9839,2.9659,1.9622,,,
530.62,,,,,,,,,2.9930,2.9839,2.9659,2.9659,,,
531.62,,,,,,,,,2.9930,2.9839,2.9659,2.9659,,,
532.62,,,,,,,,,1.9983,2.9839,3.9605,3.9605,,,
533.62,,,,,,,,,1.9983,2.9839,3.9605,3.9605,,,
534.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
535.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
536.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
537.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
538.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
539.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
540.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
541.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
542.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
543.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
544.62,,,,,,,,,1.9983,2.9839,1.9712,1.9622,,,
545.62,,,,,,,,,1.9983,2.9839,1.9712,1.9622,,,
546.62,,,,,,,,,1.9983,2.9839,2.9659,1.9622,,,
547.62,,,,,,,,,1.9983,2.9839,2.9659,1.9622,,,
548.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
549.62,,,,,,,,,1.9983,2.9839,1.9712,3.9605,,,
550.62,,,,,,,,,2.9930,1.9893,1.9712,2.9659,,,
551.62,,,,,,,,,2.9930,1.9893,1.9712,2.9659,,,
552.62,,,,,,,,,1.9983,2.9839,2.9659,3.9605,,,
553.62,,,,,,,,,1.9983,2.9839,2.9659,3.9605,,,
554.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
555.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
556.62,,,,,,,,,1.9983,3.9786,2.9659,2.9659,,,
557.62,,,,,,,,,1.9983,3.9786,2.9659,2.9659,,,
558.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
559.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
560.62,,,,,,,,,1.9983,2.9839,2.9659,3.9605,,,
561.62,,,,,,,,,1.9983,2.9839,2.9659,3.9605,,,
562.62,,,,,,,,,1.9983,1.9712,1.9712,3.9605,,,
563.62,,,,,,,,,1.9983,1.9712,1.9712,3.9605,,,
564.62,,,,,,,,,2.9930,1.9712,2.9659,1.9712,,,
565.62,,,,,,,,,2.9930,1.9712,2.9659,1.9712,,,
566.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
567.62,,,,,,,,,1.9983,2.9839,1.9712,2.9659,,,
568.62,,,,,,,,,1.9983,2.9839,,3.9605,,,
569.62,,,,,,,,,1.9983,2.9839,,3.9605,,,
570.62,,,,,,,,,1.9983,1.9893,,3.9605,,,
571.62,,,,,,,,,1.9983,1.9893,,3.9605,,,
572.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
573.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
574.62,,,,,,,,,2.9930,1.9712,,2.9659,,,
575.62,,,,,,,,,2.9930,1.9712,,2.9659,,,
576.62,,,,,,,,,2.0164,2.9839,,1.9622,,,
577.62,,,,,,,,,2.0164,2.9839,,1.9622,,,
578.62,,,,,,,,,2.9930,1.9893,,2.9659,,,
579.62,,,,,,,,,2.9930,1.9893,,2.9659,,,
580.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
581.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
582.62,,,,,,,,,1.9983,2.9839,,2.9659,,,
583.62,,,,,,,,,1.9983,2.9839,,2.9659,,,
584.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
585.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
586.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
587.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
588.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
589.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
590.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
591.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
592.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
593.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
594.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
595.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
596.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
597.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
598.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
599.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
600.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
601.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
602.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
603.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
604.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
605.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
606.62,,,,,,,,,1.9983,2.9839,,2.9659,,,
607.62,,,,,,,,,1.9983,2.9839,,2.9659,,,
608.62,,,,,,,,,1.9983,2.9839,,2.9659,,,
609.62,,,,,,,,,1.9983,2.9839,,2.9659,,,
610.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
611.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
